id,purchase_id,supplier_id,stock_itemid,item_sku,item_title,invoice_currency,quantity,tax,cost,purchase_price,purchase_date
1,e6e256d5-212e-4d97-be58-1ca9f85d3dda,e17c42fa-2c6b-4e41-a0f9-989e07ec6239,73c595ff-03b5-4311-9204-8012ad093fea,H-PW130B,Wicker - Willow - Storage Box - NATURAL (AC1344),GBP,40,40,240,7.43,10/20/2017
2,1663ee7f-77d4-4e71-abb5-35f145c4040b,e17c42fa-2c6b-4e41-a0f9-989e07ec6239,2798c9d2-0494-4adb-af5b-891a86ca0954,H-PW129,Wicker - Willow Chests - Set of 4 - GREY,GBP,10,119.98,719.88,59,2/16/2017
3,5697b982-3ebf-48dc-bfae-51706987df78,e17c42fa-2c6b-4e41-a0f9-989e07ec6239,777d71b0-143d-4da6-ad00-ed7c97c3cc03,H-PW140,Wicker - Gingham Storage Baskets - Set of 4 - PINK (AC1184),GBP,12,40.8,244.8,18,2/22/2018
4,cf9161e9-eae7-4e44-ad38-78b601196ab4,e17c42fa-2c6b-4e41-a0f9-989e07ec6239,1f74fb7f-5912-4928-9178-5afe6f67786c,H-PW120,Wicker - Cutlery/Glass Basket - GREY (AC1181),GBP,120,64.8,388.8,3.06,2/22/2018
5,9f35d9e1-a924-4e5a-b835-903c2ab874af,e17c42fa-2c6b-4e41-a0f9-989e07ec6239,2caedd09-afb7-4c8f-82a0-a57d00fff1e3,H-PW130A,Wicker - Willow - Laundry Chest - NATURAL (AC1326),GBP,10,60,360,29.7,10/20/2017
6,e62f02fb-af3c-491b-b3d8-c29c6e41e5fc,e17c42fa-2c6b-4e41-a0f9-989e07ec6239,ae4513f5-520b-49ac-8e8f-5029f3499439,H-PW21,Wicker - Round - Waste Bin - NATURAL (AC1187),GBP,48,33.6,201.6,3.78,10/26/2017
7,2fae4e56-eddb-454c-9b68-dcf666948a3e,e17c42fa-2c6b-4e41-a0f9-989e07ec6239,e0ec7f23-3748-49b4-b6cc-bcbb87cf7d28,H-PW126,Wicker - Round Laundry Baskets - Set of 3 - GREY (AC1182),GBP,5,38,228,39.6,1/18/2018
8,e6679593-b048-401c-800f-f07e485fac0a,e17c42fa-2c6b-4e41-a0f9-989e07ec6239,7f249248-65a7-4f1d-9d61-125ab7815732,H-PW142,Wicker - Gingham Folding Handle Shopper - PINK (AC1186),GBP,24,29.76,178.56,6.21,2/16/2018
9,78a8a5f7-4890-464a-98d4-f39dfca885c1,e17c42fa-2c6b-4e41-a0f9-989e07ec6239,656c4718-caed-40d8-b4d7-60c366a47dc6,H-PW141,Wicker - Gingham Folding Handle Shopper - BLUE (AC1185),GBP,24,29.76,178.56,6.21,1/18/2018
10,50141575-8052-4ae9-b749-3fefd19cd8c7,df01c62a-5677-4fa7-a729-0f559d72ff9f,5e67c91c-8163-44ee-8892-ff8a7c08a06e,FL12780A,Plants - Tulips in Metal Vase - Red & Yellow** (AP1239),GBP,24,17.28,103.68,3.6,2/2/2016
11,8418d7c3-0c82-4358-a30e-48a12e2fcb1d,df01c62a-5677-4fa7-a729-0f559d72ff9f,5d5aa07f-957a-4bf2-afa6-1b5113325ca1,FL12782A,Plants - Iris in Box - Yellow (AP1243),GBP,108,32.4,194.4,1,12/1/2016
12,a31fe891-d980-4f9f-a22f-6a485132e04f,df01c62a-5677-4fa7-a729-0f559d72ff9f,c9cc024c-cdda-4305-a09c-9d68d328c344,FL12781A,Plants - Tulips in Box - Purple** (AP1241),GBP,108,32.4,194.4,1.5,2/12/2015
13,6a8fcf59-c8b7-457d-b27f-aa48b8566475,df01c62a-5677-4fa7-a729-0f559d72ff9f,08855cac-98d5-40c9-9573-a95fa22c9a33,FL12780B,Plants - Tulips in Metal Vase - Pink & Yellow** (AP1240),GBP,24,17.28,103.68,3.6,2/2/2016
14,f5722c65-230a-4421-a664-b548d384f3b6,df01c62a-5677-4fa7-a729-0f559d72ff9f,7babe845-28f2-4aee-a571-6ce2a8de5ca3,FL12782B,Plants - Iris in Box - Purple (AP1244),GBP,108,32.4,194.4,1,12/1/2016
15,c30d1066-93f4-4444-a3cd-d46acc3b76ab,df01c62a-5677-4fa7-a729-0f559d72ff9f,0da6c1ff-342e-4f24-bf88-105cdcc1aad3,FL12781B,Plants - Tulips in Box - Pink** (AP1242),GBP,108,32.4,194.4,1.5,2/12/2015
16,0740529d-2ac0-428e-9b97-3eb68b212e56,efc0f966-a2e7-41ec-9d1c-b8c407a74d4a,daa683af-ac43-4825-80e1-a7a9b0922423,DUPILLOWPAIR,Goose Feather & Down - Pillow Pair - Standard (DP1158),GBP,3000,8190,49140,13,12/10/2015
17,4f01ad06-02d0-469a-a176-821223a3f4af,efc0f966-a2e7-41ec-9d1c-b8c407a74d4a,03ecdec1-fb77-4281-8923-50f1dc83ac43,D0-XCPS-BUS3,Duck Feather - Pillow Pair - Standard 19x29 (DP1150),GBP,2898,3042.9,18257.4,5,4/26/2016
18,505bc564-60a4-42fa-b4b0-0702595bf150,efc0f966-a2e7-41ec-9d1c-b8c407a74d4a,f32e63f9-f628-459a-8127-03289d0625fa,DUVGFDKID10.5,Kids - Goose Feather & Down - Duvet - 10.5tog (DP1139),USD,100,0,1002,9.72,1/26/2018
19,1a6450a9-6ef0-425f-b0f5-0ede485601fe,efc0f966-a2e7-41ec-9d1c-b8c407a74d4a,13d29e2b-79a1-4925-95da-b1b6570a269c,GFDUVALLSEA-K,Goose Feather and Down - Duvet - All Seasons - King (DP1108C),USD,296,0,12674.72,40.69,12/11/2017
20,3e0e9529-0f25-4819-9885-1c47e9f204a8,efc0f966-a2e7-41ec-9d1c-b8c407a74d4a,7a6e8701-f1a5-4f84-87d9-5b64ad349987,DUVGFDKID4.5,Kids - Goose Feather & Down - Duvet - 4.5tog (DP1140),USD,100,0,849,8.23,1/26/2018
21,51a6d092-daa6-448e-aca5-2789d30a5c97,efc0f966-a2e7-41ec-9d1c-b8c407a74d4a,e87c32f5-d559-4a48-b4bd-a426da6985cf,HSDUGF1052,Goose Feather and Down - Duvet - 10.5tog - Double (DP1106B),USD,133,0,3000.48,21.4,12/11/2017
22,c2b4e5d5-5a55-43f9-8285-3bec5c4c8854,efc0f966-a2e7-41ec-9d1c-b8c407a74d4a,f22fb5ef-00dd-42c8-b249-6d868a9eecb8,1106,Microfibre - Duvet - 13.5tog - Double (DP1111B),USD,80,0,1280,15.2,2/7/2017
23,63dde9d8-50b3-486b-a7d1-4e5d96dc35b9,efc0f966-a2e7-41ec-9d1c-b8c407a74d4a,c8dd43e6-cfda-40c3-8805-7c7e97cedcff,GFDUVALLSEA-D,Goose Feather and Down - Duvet - All Seasons - Double (DP1108B),USD,195,0,7076.55,34.5,12/11/2017
24,7f88284a-79bc-4396-93d9-552b2aa9f36c,efc0f966-a2e7-41ec-9d1c-b8c407a74d4a,8f4351c7-a1c4-4998-8e2e-c9b7e9e21a31,1110,Goose Feather and Down - Duvet - 13.5tog - Double (DP1107B),USD,665,0,17941.7,25.4,3/15/2018
25,ef3cb012-d9af-493d-b5ad-5df4e7a0538a,efc0f966-a2e7-41ec-9d1c-b8c407a74d4a,e0f072f6-5334-4479-835c-35d6f3693bb5,MFDUALL9/4.5SK,Microfibre - Duvet - All Seasons - Super King (DP1112D),USD,152,0,5168,32.25,12/23/2016
26,1b16a17c-3cd9-4b27-88a0-64ecbb0a3c50,efc0f966-a2e7-41ec-9d1c-b8c407a74d4a,d39d945a-4470-445c-a678-77cb79a74f54,HSDUGF4501,Goose Feather and Down - Duvet - 4.5tog -  Single (DP1105A),USD,130,0,1690,12.35,12/11/2017
27,5b08ab67-4282-4913-a940-783f0738dd45,efc0f966-a2e7-41ec-9d1c-b8c407a74d4a,58e8fd82-ec11-429c-b627-b936452b2b84,1102,Microfibre - Duvet - 10.5tog - Double (DP1110B),USD,120,0,1908,14.2,9/14/2017
28,a7cc0be9-07ba-4883-b13d-7d76379e1c32,efc0f966-a2e7-41ec-9d1c-b8c407a74d4a,2f4c0305-9aba-4e11-ba5f-b0b190a48211,PILGFDKIDS,Kids - Goose Feather & Down - Kids / Travel Pillow (DP1141),USD,220,0,992.2,4.3,4/26/2016
29,2849f327-99a8-48ec-904f-85d8996a2811,efc0f966-a2e7-41ec-9d1c-b8c407a74d4a,09b4da35-426c-45cc-952d-8da9d6d04c5a,1111,Goose Feather and Down - Duvet - 13.5tog - King (DP1107C),USD,320,0,10153.6,29.8,3/15/2018
30,ef01e131-477b-4edc-b95b-87e4896926d7,efc0f966-a2e7-41ec-9d1c-b8c407a74d4a,6cc57cd7-870f-407e-858f-ca02543e24e7,GFDUVALLSEA-SK,Goose Feather and Down - Duvet - All Seasons - Super King (DP1108D),USD,99,0,5040.09,48.38,12/11/2017
31,c92409bf-eccb-4aee-a3d1-8abf50819921,efc0f966-a2e7-41ec-9d1c-b8c407a74d4a,a07df316-6da5-4a48-95b1-b8c1b1a687b6,1101,Microfibre - Duvet - 10.5tog -  Single (DP1110A),USD,168,0,1915.2,10.9,5/9/2017
32,c828f878-6411-480f-8c2c-a1aeb0444028,efc0f966-a2e7-41ec-9d1c-b8c407a74d4a,080a2793-e306-47d3-b695-13dc439381c1,MFDU4.5S,Microfibre - Duvet - 4.5tog -  Single (DP1109A),USD,132,0,1135.2,8.2,6/13/2017
33,05be4c30-df71-4c2d-a263-d1a8448ebde1,efc0f966-a2e7-41ec-9d1c-b8c407a74d4a,534dfab2-2d02-4e0c-8353-f7340bf670c7,1109,Goose Feather and Down - Duvet - 13.5tog -  Single (DP1107A),USD,672,0,13218.24,18.5,3/15/2018
34,6d2050c8-7fc0-4d42-9f7f-d3ef39ed1154,efc0f966-a2e7-41ec-9d1c-b8c407a74d4a,aede0c6d-c587-45ca-b793-dd27c7efbf79,FEDUC10.5SK,Duck Feather and Down - Duvet - 13.5 Tog - Super king (DP1102D),USD,99,0,3209.58,32.2,3/15/2018
35,6ca7d3c2-1f61-4859-816f-ec8dae6dc171,efc0f966-a2e7-41ec-9d1c-b8c407a74d4a,ec10f704-2d35-4cde-afb6-a9b722ba0194,DUVGFD10.5SK,Goose Feather and Down - Duvet - 13.5tog - Super King (DP1107D),USD,141,0,5197.26,34.7,3/15/2018
36,2a0d635f-69bb-4439-9736-f39c64c14683,efc0f966-a2e7-41ec-9d1c-b8c407a74d4a,d8f404b3-0087-47f3-90f7-2de85c2e4569,1105,Microfibre - Duvet - 13.5tog -  Single (DP1111A),USD,220,0,2574,11.12,12/23/2016
37,362342c4-8eea-453d-b29d-27d48538128e,f1d59d21-715b-414f-bd25-0a559b4dae15,af3e00be-2589-4c17-ba77-b8cc2b921c3c,BCSDAKTALLOK,Dakota - Bookcase Tall - Oak Shade (FR1124),EUR,7,157.234,943.404,133.4,2/4/2018
38,54df518d-44d6-432f-a442-2f39bdaba48f,f1d59d21-715b-414f-bd25-0a559b4dae15,c3d54d54-f479-4870-bf78-1a32967d19b4,ALMAMEDDVDT,Dakota - DVD Trunk - Dark (FR1156),GBP,12,220.2,1321.2,91.75,2/4/2018
39,9e5615e2-477b-4080-86a1-39bc790eda58,f1d59d21-715b-414f-bd25-0a559b4dae15,77393f95-6f1f-4335-9cb2-684fd92864c1,CFTDAKSHELFOK,Dakota - Coffee Table - With Shelf - Oak Shade (FR1140),GBP,9,136.656,819.936,98.15,7/7/2016
40,761aad54-a59f-44a6-95b6-4b67d2cc7950,f1d59d21-715b-414f-bd25-0a559b4dae15,89aabfa8-0d8e-4b53-94a6-cfd9186d469e,FU0066,Mangat - Coffee Table cum TV Unit - DARK (FR1194),GBP,14,219.996,1319.976,78.57,2/4/2018
41,8bf474bb-64c6-4a9b-afba-65a832f0fcee,f1d59d21-715b-414f-bd25-0a559b4dae15,5b3848da-bcdc-4e86-95a3-7b292d5a5705,CFTDAKLJCUBOK,Dakota - Coffee Table - Long John - 2 Cubes - Oak Shade (FR1133),GBP,7,134.274,805.644,95.91,2/4/2018
42,b4279a25-a101-4f6e-835c-767fd0245e84,f1d59d21-715b-414f-bd25-0a559b4dae15,85d1d564-e907-444c-b18b-3618a123ff08,ALMANESTOF3,Dakota - Nest Of 3 Tables - Dark (FR1226),EUR,40,279.6,1677.6,39.22,2/23/2018
43,a12f5408-ea15-4aec-866a-8138bdd52325,f1d59d21-715b-414f-bd25-0a559b4dae15,aa39e986-c1bc-4f1f-a27c-769fb6f3526e,GRLAMPDARK,Groove - Lamp Table - Dark (FR1290),GBP,5,41.2,247.2,41.2,2/4/2018
44,1a287aa9-03c3-4c61-a25e-82969f005450,f1d59d21-715b-414f-bd25-0a559b4dae15,2d3ba911-65eb-4f2f-b734-b65ed0b3e029,1118,Dakota - Bookcase Tall - Dark (FR1123),EUR,13,292.006,1752.036,133.4,2/4/2018
45,08164d56-ffd1-4636-8deb-8c27ace123d3,f1d59d21-715b-414f-bd25-0a559b4dae15,e349996e-2961-48b6-9554-56b477d55837,GRLAMPOAK,Groove - Lamp Table - Oak Shade (FR1289),GBP,5,41.2,247.2,41.2,2/26/2016
46,c5be2a8c-d624-46a2-a598-939f997de775,f1d59d21-715b-414f-bd25-0a559b4dae15,cc29cde7-2097-44ec-964b-4d2fedd6e0ad,DISDAKSSHAPOK,Dakota - S Shape - Oak Shade (FR1169),GBP,10,77.8,466.8,51.37,11/3/2017
47,c0155695-fa8a-4994-8256-994259b3c68d,f1d59d21-715b-414f-bd25-0a559b4dae15,c073b006-170c-49b8-b2c1-f0354ca62cf4,DAKOAKOTTO,Dakota - Ottoman Box - Oak Shade (FR1167),GBP,10,103.98,623.88,51.99,2/4/2018
48,168d856b-a5f3-459d-be44-a2ae1d5325d0,f1d59d21-715b-414f-bd25-0a559b4dae15,893630c2-9820-4acf-8907-cf168af50ada,FU0044A,Dakota - Ottoman Box - Dark (FR1166),EUR,10,103.98,623.88,64.77,2/4/2018
49,3d6a9112-71f6-4049-93be-a43541418f23,f1d59d21-715b-414f-bd25-0a559b4dae15,552ee0f2-cce4-41f9-b111-384646d914ba,ALMAEBOOK,Dakota - E shaped Book Case - Dark (FR1158),GBP,20,149.44,896.64,37.36,11/29/2016
50,d67d4530-8922-4afb-95de-c880b355f559,f1d59d21-715b-414f-bd25-0a559b4dae15,130da7e1-fe30-496f-8d8e-89eaf068325d,SBDDAKSMALLOK,Dakota - Sideboard Small - Oak Shade (FR1173),GBP,7,112.728,676.368,100.71,6/30/2015
51,c6255812-8c0f-4821-ac9e-ca25e048dde5,f1d59d21-715b-414f-bd25-0a559b4dae15,acf4b14a-c153-4660-bac9-775850e954f6,ALMAMEDTV2,Dakota - TV Unit 2 Draw - Dark (FR1184),EUR,15,175.86,1055.16,72.62,2/4/2018
52,d0465259-592e-4cc2-ab3d-cd21629d6c9a,f1d59d21-715b-414f-bd25-0a559b4dae15,1ac5445f-9038-4c99-b2de-e22533b38647,TVUDAK2DRAWOK,Dakota - TV Unit 2 Draw - Oak Shade (FR1185),GBP,5,58.62,351.72,75.34,7/7/2016
53,1c087315-fb36-4f48-821a-dd0da04fc7ac,f1d59d21-715b-414f-bd25-0a559b4dae15,929d8c33-05ec-4ea2-9b6c-b898cc1a1b46,TRUDAKDVDTKOK,Dakota - DVD Trunk - Oak Shade (FR1157),GBP,8,146.8,880.8,91.75,12/22/2017
54,5a6dd323-f0c7-4019-a0bc-dd9a1e7270a2,f1d59d21-715b-414f-bd25-0a559b4dae15,1ad7d767-d55d-4d78-9730-208e7b1ac8a0,1115,Dakota - Sideboard Small - Dark (FR1172),GBP,13,209.352,1256.112,115.03,3/1/2018
55,c4126c5b-54d9-4308-95e3-e74e7129ddb0,f1d59d21-715b-414f-bd25-0a559b4dae15,87f848a5-97fe-4b64-b031-0f9ee285ca33,ALMARECTANGLECTSHELF,Dakota - Coffee Table - With Shelf - Dark (FR1139),EUR,9,136.656,819.936,92.54,2/4/2018
56,87ccfe88-24ab-4b4f-8ab9-fd352fb3d9fd,f1d59d21-715b-414f-bd25-0a559b4dae15,9a93f52c-9af9-44b9-9734-fb5a4dbd09cb,ALMASDISPLAY,Dakota - S Shape - Dark (FR1168),GBP,10,77.8,466.8,38.9,2/4/2018
57,88925947-5a85-41ac-b4f8-8b4cd11b614d,965cafbc-1e15-4e1f-a763-7a4854779570,ff6d24c5-7c42-49fc-bdd0-9bbe6bbf9515,BAMPILLQUILT,Bamboo Quilted Pillow (DP1203),GBP,36,72,432,11.3,1/18/2018
58,b13fa8cd-7299-4203-84bb-98b9b3a016d4,965cafbc-1e15-4e1f-a763-7a4854779570,b9dfaea1-64bd-48c1-8dc4-0afec7208519,BAMPILLPOCKET,Bamboo Pocket Pillow (DP1202),GBP,32,86.4,518.4,15.25,10/20/2017
59,a65a4d97-9907-45c1-99f1-b5be90d19aba,965cafbc-1e15-4e1f-a763-7a4854779570,40719bbb-527b-4b64-8b15-96bc78348a56,BAMPILLBOX,Bamboo Box Pillow (DP1201),GBP,24,48,288,11.3,2/23/2018
60,b5d9bef7-ee3b-4b1f-8969-01f47b1b6795,df01c62a-5677-4fa7-a729-0f559d72ff9f,5782e8d9-dc69-4390-81f2-68b142b7f7ba,FL95077A,Plants - Poinsettia & Cones - Grave Vase - Red (AP1275A),GBP,24,11.424,68.544,2.38,9/29/2015
61,8b0e8f20-35d9-4ad9-9f07-638a6d5076ed,df01c62a-5677-4fa7-a729-0f559d72ff9f,76cf9f60-f0ab-4791-9fe5-6ce1255ee547,FL95157,Plants - Xmas Tree - Gold - 18 Inch (AP1279),GBP,48,20.736,124.416,2.16,9/29/2015
62,75826f16-2606-49dd-b9e3-7baf95110ae7,df01c62a-5677-4fa7-a729-0f559d72ff9f,c118de0b-9fe3-48a3-8f24-d91f952896cc,FL95145,Plants - Poinsettia in Box - Red (AP1278),GBP,24,12.528,75.168,2.61,7/7/2017
63,6c18bf39-d21b-4f9e-a185-83cfc2b0620f,df01c62a-5677-4fa7-a729-0f559d72ff9f,55676535-b231-40dd-abdf-3ed54eff1d73,FL94922,Garland with Snow - Berries and Cones (CA1116),GBP,48,34.56,207.36,3.6,9/29/2015
64,241431ea-5740-4549-b7cd-af6a3ae617cf,df01c62a-5677-4fa7-a729-0f559d72ff9f,26e4e92c-3ba3-47b1-8b54-204ac5888cf3,FL95078B,Plants - Poinsettia & Roses - Grave Vase - White & Purple (AP1276B),GBP,24,11.424,68.544,2.38,12/1/2016
65,f370135f-6847-4356-ab29-b8c2e9df3caa,df01c62a-5677-4fa7-a729-0f559d72ff9f,e47aa65e-df33-47c0-8de7-fad144cfacb7,FL95143,Plants - Poinsettia Arrangement in Jug - Red (AP1277),GBP,24,14.064,84.384,2.93,9/29/2015
66,cd2daa28-dd3f-482f-a180-bc075c57d4ab,df01c62a-5677-4fa7-a729-0f559d72ff9f,114ba8d7-5b30-4b78-bf80-a26d3534f38e,FL95076,Plants -  Xmas Potted Flowers (CA1117) **,GBP,24,12.432,74.592,2.59,9/29/2015
67,206e9f08-1c14-4352-b716-c08a676d9050,df01c62a-5677-4fa7-a729-0f559d72ff9f,78477bfa-e41d-4fdc-ad42-bd83684baafb,FL95077B,Plants - Poinsettia & Cones - Grave Vase - White (AP1275B),GBP,24,11.424,68.544,2.38,9/29/2015
68,37eb35d3-dbcc-4c85-ac76-d81f04fd7fb4,df01c62a-5677-4fa7-a729-0f559d72ff9f,82444d2f-1f9f-4f1f-beee-17f008324874,FL95078A,Plants - Poinsettia & Roses - Grave Vase - Red (AP1276A),GBP,24,11.424,68.544,2.38,12/1/2016
69,303a4867-7b69-453c-9947-09d0d183ecb6,65a95520-ad35-4b9d-868a-71e7d84caebd,9bdc447d-6159-4ec2-aaef-46b8e83946eb,MFSHELL22X22,"Shell - Microfibre - Cushion - 22 x 22""",USD,500,0,395,0.71,9/5/2017
70,bb835a87-6078-4635-9e1c-3cbb1d1996f9,65a95520-ad35-4b9d-868a-71e7d84caebd,2c6bf4be-b3d1-42e0-a1c5-9ba0960d2b8e,COTSHELL12X16,"Shell - 233TC Cotton - Cushion - 12 x 16""",USD,50,0,30,0.57,3/15/2018
71,45d3799d-e9bc-45f2-9742-749f0c937216,65a95520-ad35-4b9d-868a-71e7d84caebd,a996ee52-566e-419a-ad34-19b646c29f0d,MFSHELL18X18,"Shell - Microfibre - Cushion - 18 x 18""",USD,1000,0,620,0.59,3/15/2018
72,b873db6b-8a37-409d-a3da-bb92985df6f5,65a95520-ad35-4b9d-868a-71e7d84caebd,77a9cdde-d760-4177-a2d5-eed17e5962a8,COTSHELL14X20,"Shell - 233TC Cotton - Cushion - 14 x 20""",USD,50,0,37.5,0.71,3/15/2018
73,7caa65df-7b1f-4d13-99ca-c19a9a36517f,65a95520-ad35-4b9d-868a-71e7d84caebd,0d4ad051-046c-4e8f-85a0-008e11864831,MFSHELL24X24,"Shell - Microfibre - Cushion - 24 x 24""",USD,200,0,194,0.86,9/5/2017
74,9f3c489b-be37-43a8-a341-ca93c972985e,65a95520-ad35-4b9d-868a-71e7d84caebd,89cc305c-4eb5-4bff-a527-ea0f66481ea9,COTSHELL14X14,"Shell - 233TC Cotton - Cushion - 14 x 14""",USD,200,0,120,0.56,9/5/2017
75,38ca1645-057e-4001-b6aa-dc68bfdfd926,65a95520-ad35-4b9d-868a-71e7d84caebd,6fa10883-44ab-416f-a704-3661c07477af,COTSHELL12X20,"Shell - 233TC Cotton - Cushion - 12 x 20""",USD,100,0,72,0.68,3/15/2018
76,3a50b63c-337c-4dec-97c0-e22e08c9de60,65a95520-ad35-4b9d-868a-71e7d84caebd,d5079397-6e0e-4a49-87d5-6f6a84ca3764,COTSHELL29X29,"Shell - 233TC Cotton  - Pillow - 19 x 29""",USD,1000,0,1220,1.15,3/15/2018
77,50b97c9b-d9aa-4c40-ac03-40fa5f45feac,df01c62a-5677-4fa7-a729-0f559d72ff9f,dcccdd59-2559-4a6d-acbb-60d772bef607,FL12674,Plants - Large Orchid in Vase - Pink (AP1186)**,GBP,6,25.38,152.28,21.15,11/6/2015
78,0049ccf6-ab6d-4c5d-a329-5df0faed91de,df01c62a-5677-4fa7-a729-0f559d72ff9f,37f9fbd5-33dd-40b7-9add-ca746efa1b8a,FL12673,Plants - Large Orchid in Vase - Cream ** (AP1187),GBP,6,25.38,152.28,21.15,2/12/2015
79,4326e653-5b45-4976-8378-8fd06dd8f2dd,df01c62a-5677-4fa7-a729-0f559d72ff9f,5b88e81c-52ea-4efe-8781-6c6251bcd38b,FL12770PI,Plants - Orchid in Silver Vase - Pink (AP1218)**,GBP,18,15.12,90.72,4.2,4/22/2015
80,2c8084d6-ad3a-4bb7-86a4-96ae0448df13,df01c62a-5677-4fa7-a729-0f559d72ff9f,8861492a-6897-4e7f-8046-554869cde40b,FL12613BP,Plants - Peonies In Square Pot - Baby Pink (AP1171A),GBP,360,108,648,1.8,2/23/2017
81,b16d5597-375a-4be8-806b-a363ce442cc2,df01c62a-5677-4fa7-a729-0f559d72ff9f,c27a92b4-6dc2-4110-8eab-90dad3ca0925,FL60332,Plants - Ficus Tree - Variated - 6 Ft (AP1139),GBP,53,166.95,1001.7,17.25,2/23/2017
82,1f45ab57-a62f-4e4d-8623-bd9cf3b39dca,df01c62a-5677-4fa7-a729-0f559d72ff9f,913b410a-d222-4458-971b-cbca9641b346,FL12770P,Plants - Orchid in Silver Vase - Purple (AP1219)**,GBP,18,15.12,90.72,4.2,4/22/2015
83,9ee8c5cb-66fd-40d1-90fc-c99a060c2442,df01c62a-5677-4fa7-a729-0f559d72ff9f,11248134-1b1e-4255-98a7-3b0f5a185862,FL12641P,Plants - Orchid In Green Pot - Pink (AP1169B),GBP,30,30,180,5,12/1/2016
84,1344c41f-b659-4341-a69b-d0f9c0a3519e,df01c62a-5677-4fa7-a729-0f559d72ff9f,d9139842-a968-490c-8ef0-716437012db1,FL12613C,Plants - Peonies In Square Pot - Cerise (AP1171B),GBP,360,108,648,1.8,2/23/2017
85,d5c887cc-7a6f-4826-98de-d2e3162489fc,df01c62a-5677-4fa7-a729-0f559d72ff9f,c5642c3c-bc5d-4ac0-a72c-4254dafc2416,FL12641W,Plants - Orchid In Green Pot - White (AP1169A),GBP,30,30,180,5,12/1/2016
86,44322ba0-99e5-4fa0-bbbb-e20fbc0ea263,df01c62a-5677-4fa7-a729-0f559d72ff9f,7524ccd8-045a-49e4-8e32-fa04c6af77b1,FL12616,Plants - Orchid In Bowl - Cerise (AP1260),GBP,60,56.76,340.56,5.22,11/8/2017
87,3bb0bfdf-0986-48ae-a14f-eb2434a0ef7b,df01c62a-5677-4fa7-a729-0f559d72ff9f,e81ec6fa-5370-4321-9786-322d3d6c5a65,FL20654,Plants - Cypress Potted - Medium - 76 cm ** (AP1206),GBP,54,31.104,186.624,2.88,2/2/2016
88,fefd41fc-579f-4e86-9f21-f351140da5cd,df01c62a-5677-4fa7-a729-0f559d72ff9f,18ab73fa-2e9f-49c6-ad2b-4a09d49c880a,FL12670,Plants - Geraniums in Vase - Red ** (AP1197),GBP,24,28.752,172.512,5.99,2/12/2015
89,0e98b847-2630-483a-8c0f-fb21af8481c0,df01c62a-5677-4fa7-a729-0f559d72ff9f,9efda1bc-d1e4-40b3-9ae3-58781221c9f1,FL60355,Plants - Ficus Tree - Variated - 4 Ft (AP1196),GBP,40,72,432,9,8/31/2016
90,9d690984-5453-4354-b096-0d020d2c7e24,efc0f966-a2e7-41ec-9d1c-b8c407a74d4a,fc88fee8-8a3d-498d-900a-b877f8bd711a,DFFILLING,Filling - Duck Feather,USD,1050000,0,1312.5,1,1/30/2018
91,ed321712-c0d4-490f-aa37-0d3e44b7b29c,efc0f966-a2e7-41ec-9d1c-b8c407a74d4a,62e4a116-1301-407f-8bef-b8dd2ec2d658,PILBAGFEATH,Pillow Bag - Feather,USD,5000,0,3750,0.7,11/15/2017
92,07de40ea-3d93-4fe3-89e0-13f3625aaeb3,efc0f966-a2e7-41ec-9d1c-b8c407a74d4a,ec60565f-e321-48e0-aae2-639ee68ac305,COTBOLSHELL18X8,"Shell - 233TC Cotton - Bolster - 18 x 8""",USD,200,0,220,1.03,9/5/2017
93,bbb84684-3f50-48fe-962e-41d6f6d91f35,efc0f966-a2e7-41ec-9d1c-b8c407a74d4a,5d99f628-5e17-452d-b2d6-d8316f8c56bb,MFSHELL20X20,"Shell - Microfibre - Cushion - 20 x 20""",USD,2000,0,1440,0.68,3/15/2018
94,db0cc9a1-dcb6-4bfa-afa1-429038844c20,efc0f966-a2e7-41ec-9d1c-b8c407a74d4a,5547b8c5-9622-445d-9578-a2d7b59d6646,MFSHELL26X26,"Shell - Microfibre - Cushion - 26 x 26""",USD,2000,0,2120,0.94,9/5/2017
95,69c7496b-0a8d-4d07-9b2e-605794e00050,efc0f966-a2e7-41ec-9d1c-b8c407a74d4a,d3f70ef0-1553-4738-9e12-d91bd84e04af,COTSHELL36X36,"Shell - 233TC Cotton - Cushion - 36 x 36""",USD,300,0,786,2.44,9/5/2017
96,4f4e5d0b-e719-43b1-a378-6f0dab9e53da,efc0f966-a2e7-41ec-9d1c-b8c407a74d4a,9d96a506-a5ef-4dd5-8f05-c179b40b76d7,MFSHELL29X29,"Shell - Microfibre  - Pillow - 19 x 29""",USD,3000,0,2700,0.8,3/15/2018
97,fbc08c6a-4d66-4ec5-bed2-7bc74fec249d,efc0f966-a2e7-41ec-9d1c-b8c407a74d4a,a63cbd88-1ece-4ef6-bd45-434143cf1aba,COTSHELL20X20,"Shell - 233TC Cotton - Cushion - 20 x 20""",USD,1000,0,1050,1,3/15/2018
98,a133066e-690f-4306-ab21-806b8b0e6b32,efc0f966-a2e7-41ec-9d1c-b8c407a74d4a,95e41801-19a5-4041-b242-cd07940d8792,MFSHELL14X20,"Shell - Microfibre - Cushion - 14 x 20""",USD,400,0,224,0.5,9/5/2017
